Title,Price,Rating,Link,Image
"Lenovo LOQ 2024, Intel Core i5-13450HX, 13th Gen, NVIDIA RTX 4050-6GB, 16GB RAM, 512GB SSD, FHD 144Hz, 15.6""/39.6cm, Windows 11, Office Home 2024, Grey, 2.4Kg, 83DV018JIN, 1Yr ADP Free Gaming Laptop","₹84,980",4.1 out of 5 stars,https://www.amazon.in/Lenovo-i5-13450HX-300Nits-Graphics-83DV007GIN/dp/B0D49W5KZP/ref=sr_1_173?dib=eyJ2IjoiMSJ9.hPolQlpaNtskekKXuPNxve05eCog7ftTiF68719WahB39mRT-KieL_RFsCBBpicEbGuSIL46s2RfVbYRVvJ2u-e4MziGbW30_DOkBZEvhhPeW7mN2l44MR-6qB-RtQjwIs-nf3TEqVeF4SO9ersI7cZt-MkeYxnnr8fnOmfEcUQXaEDz_R8y4CJrPiKmO-d1K23ss6b2-QYWYGL9K85Ui9evnAzKCIi9q-WE9SU3Nac.sF_d9R09Q2H5OY0W95y1UYTaMXmhVIboCjcTicq27LI&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531594&sr=8-173,https://m.media-amazon.com/images/I/815ZvsHky7L._AC_UY218_.jpg
"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (8GB/512GB SSD/Intel Integrated UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021","₹45,990",3.7 out of 5 stars,https://www.amazon.in/Lenovo-V14-G3-Intel-1235U/dp/B0DGL4G9Q9/ref=sr_1_174?dib=eyJ2IjoiMSJ9.hPolQlpaNtskekKXuPNxve05eCog7ftTiF68719WahB39mRT-KieL_RFsCBBpicEbGuSIL46s2RfVbYRVvJ2u-e4MziGbW30_DOkBZEvhhPeW7mN2l44MR-6qB-RtQjwIs-nf3TEqVeF4SO9ersI7cZt-MkeYxnnr8fnOmfEcUQXaEDz_R8y4CJrPiKmO-d1K23ss6b2-QYWYGL9K85Ui9evnAzKCIi9q-WE9SU3Nac.sF_d9R09Q2H5OY0W95y1UYTaMXmhVIboCjcTicq27LI&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531594&sr=8-174,https://m.media-amazon.com/images/I/51gH6E19ogL._AC_UY218_.jpg
"Lenovo IdeaPad 1 Intel Core i3-1315U 15.6 inch (38.5cm) FHD Laptop (8GB RAM/512GB SSD/Windows 11/Office Home 2024/1Year ADP Free/3 Month Game Pass/Grey/1.6Kg), 83B40004IN","₹34,600",3.5 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-i3-1315U-Windows-83B40004IN/dp/B0FMPSM6S6/ref=sr_1_175?dib=eyJ2IjoiMSJ9.hPolQlpaNtskekKXuPNxve05eCog7ftTiF68719WahB39mRT-KieL_RFsCBBpicEbGuSIL46s2RfVbYRVvJ2u-e4MziGbW30_DOkBZEvhhPeW7mN2l44MR-6qB-RtQjwIs-nf3TEqVeF4SO9ersI7cZt-MkeYxnnr8fnOmfEcUQXaEDz_R8y4CJrPiKmO-d1K23ss6b2-QYWYGL9K85Ui9evnAzKCIi9q-WE9SU3Nac.sF_d9R09Q2H5OY0W95y1UYTaMXmhVIboCjcTicq27LI&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531594&sr=8-175,https://m.media-amazon.com/images/I/715wXIR4U2L._AC_UY218_.jpg
"Lenovo LOQ, Intel Core i7 13th Gen 13700HX, NVIDIA RTX 5050 8GB, 16GB RAM, 1TB SSD, 15.6""(39.6cm), 144Hz, Windows 11, Office 2024, Grey, 2.4Kg, 83JE00U7IN, 440 AI Tops, 3 Mon. Game Pass Gaming Laptop","₹1,12,126",4.6 out of 5 stars,https://www.amazon.in/Lenovo-i7-13700HX-Refresh-Windows-83JE00U7IN/dp/B0FLDRBZC6/ref=sr_1_176?dib=eyJ2IjoiMSJ9.hPolQlpaNtskekKXuPNxve05eCog7ftTiF68719WahB39mRT-KieL_RFsCBBpicEbGuSIL46s2RfVbYRVvJ2u-e4MziGbW30_DOkBZEvhhPeW7mN2l44MR-6qB-RtQjwIs-nf3TEqVeF4SO9ersI7cZt-MkeYxnnr8fnOmfEcUQXaEDz_R8y4CJrPiKmO-d1K23ss6b2-QYWYGL9K85Ui9evnAzKCIi9q-WE9SU3Nac.sF_d9R09Q2H5OY0W95y1UYTaMXmhVIboCjcTicq27LI&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531594&sr=8-176,https://m.media-amazon.com/images/I/81Iu6HQRSYL._AC_UY218_.jpg
"Lenovo V14 Intel Core i5 12th Gen 14"" (35.56cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.43 kg), 82TS005DIH","₹39,990",2.0 out of 5 stars,https://www.amazon.in/Lenovo-35-56cm-1920x1080-Antiglare-82TS005DIH/dp/B0CWNL2NSL/ref=sr_1_177?dib=eyJ2IjoiMSJ9.hPolQlpaNtskekKXuPNxve05eCog7ftTiF68719WahB39mRT-KieL_RFsCBBpicEbGuSIL46s2RfVbYRVvJ2u-e4MziGbW30_DOkBZEvhhPeW7mN2l44MR-6qB-RtQjwIs-nf3TEqVeF4SO9ersI7cZt-MkeYxnnr8fnOmfEcUQXaEDz_R8y4CJrPiKmO-d1K23ss6b2-QYWYGL9K85Ui9evnAzKCIi9q-WE9SU3Nac.sF_d9R09Q2H5OY0W95y1UYTaMXmhVIboCjcTicq27LI&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531594&sr=8-177,https://m.media-amazon.com/images/I/51Jzcgtg-9L._AC_UY218_.jpg
"Lenovo ThinkBook 16 AMD Ryzen 5 7535HS (8GB RAM/512GB SSD/Win 11 Home/Office 2024/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop/1Y Warranty/Aluminium Top/1.7kg, 21MWA0BRIN","₹42,687",3.7 out of 5 stars,https://www.amazon.in/Lenovo-ThinkBook-Fingerprint-Aluminium-21MWA0BRIN/dp/B0DZJ1ZJG2/ref=sr_1_178?dib=eyJ2IjoiMSJ9.hPolQlpaNtskekKXuPNxve05eCog7ftTiF68719WahB39mRT-KieL_RFsCBBpicEbGuSIL46s2RfVbYRVvJ2u-e4MziGbW30_DOkBZEvhhPeW7mN2l44MR-6qB-RtQjwIs-nf3TEqVeF4SO9ersI7cZt-MkeYxnnr8fnOmfEcUQXaEDz_R8y4CJrPiKmO-d1K23ss6b2-QYWYGL9K85Ui9evnAzKCIi9q-WE9SU3Nac.sF_d9R09Q2H5OY0W95y1UYTaMXmhVIboCjcTicq27LI&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531594&sr=8-178,https://m.media-amazon.com/images/I/51XpiWaeMQL._AC_UY218_.jpg
"Lenovo Thinkbook 16 AMD Ryzen 7 16GB RAM/512GB SSD/Windows 11 Home/Office H&S 2024//Fingerprint/Backlit Keyboard 16"" WUXGA IPS 300 Nits Thin & Light Laptop/Aluminium Top/1Y Warranty/1.7 Kg 21KKA0G1IN","₹55,990",4.3 out of 5 stars,https://www.amazon.in/Lenovo-Thinkbook-Antiglare-Windows-21KKA0G1IN/dp/B0DFHHFLRJ/ref=sr_1_179?dib=eyJ2IjoiMSJ9.hPolQlpaNtskekKXuPNxve05eCog7ftTiF68719WahB39mRT-KieL_RFsCBBpicEbGuSIL46s2RfVbYRVvJ2u-e4MziGbW30_DOkBZEvhhPeW7mN2l44MR-6qB-RtQjwIs-nf3TEqVeF4SO9ersI7cZt-MkeYxnnr8fnOmfEcUQXaEDz_R8y4CJrPiKmO-d1K23ss6b2-QYWYGL9K85Ui9evnAzKCIi9q-WE9SU3Nac.sF_d9R09Q2H5OY0W95y1UYTaMXmhVIboCjcTicq27LI&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531594&sr=8-179,https://m.media-amazon.com/images/I/51sxGjeY3GL._AC_UY218_.jpg
"Lenovo ThinkPad E14 Intel Core i7 12th Gen 14"" FHD IPS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office 2021/Backlit Keyboard/FPR/Black/1.59 kg), 21E3S05B00","₹93,000",4.1 out of 5 stars,https://www.amazon.in/Lenovo-ThinkPad-Windows-Keyboard-21E3S05B00/dp/B0BDM3GPWV/ref=sr_1_180?dib=eyJ2IjoiMSJ9.hPolQlpaNtskekKXuPNxve05eCog7ftTiF68719WahB39mRT-KieL_RFsCBBpicEbGuSIL46s2RfVbYRVvJ2u-e4MziGbW30_DOkBZEvhhPeW7mN2l44MR-6qB-RtQjwIs-nf3TEqVeF4SO9ersI7cZt-MkeYxnnr8fnOmfEcUQXaEDz_R8y4CJrPiKmO-d1K23ss6b2-QYWYGL9K85Ui9evnAzKCIi9q-WE9SU3Nac.sF_d9R09Q2H5OY0W95y1UYTaMXmhVIboCjcTicq27LI&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531594&sr=8-180,https://m.media-amazon.com/images/I/518BYF8LHRL._AC_UY218_.jpg
"Lenovo Yoga AMD Pro 7 Ryzen AI 9 365 (32GB RAM/1TB SSD/Copilot+PC/14.5""(36.8cm)/2.8K WQXGA+OLED/120Hz/Windows11/Office Home 2024/Grey/1.54Kg), 83HN0027IN AI Laptop","₹1,29,990",3.6 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDU4MTc0MjI1MTM3OTc6MTc2MDUzMTU5NDpzcF9idGY6MzAwNzIxMDU3NzQ3OTMyOjowOjo&url=%2FLenovo-Copilot-36-8cm-Windows11-83HN0027IN%2Fdp%2FB0DPX6HWM3%2Fref%3Dsr_1_181_sspa%3Fdib%3DeyJ2IjoiMSJ9.hPolQlpaNtskekKXuPNxve05eCog7ftTiF68719WahB39mRT-KieL_RFsCBBpicEbGuSIL46s2RfVbYRVvJ2u-e4MziGbW30_DOkBZEvhhPeW7mN2l44MR-6qB-RtQjwIs-nf3TEqVeF4SO9ersI7cZt-MkeYxnnr8fnOmfEcUQXaEDz_R8y4CJrPiKmO-d1K23ss6b2-QYWYGL9K85Ui9evnAzKCIi9q-WE9SU3Nac.sF_d9R09Q2H5OY0W95y1UYTaMXmhVIboCjcTicq27LI%26dib_tag%3Dse%26keywords%3DLenovo%2BLaptop%26qid%3D1760531594%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=P1ZXoeji3y&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71gcREwFhxL._AC_UY218_.jpg
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹54,160",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTQxNDg1NjAwMjg5NDM3OjE3NjA1MzE2MDE6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM1MDMyOjowOjo&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_177_sspa%3Fdib%3DeyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ%26dib_tag%3Dse%26keywords%3DLenovo%2BLaptop%26qid%3D1760531601%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nICLGJ7zLv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹61,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTQxNDg1NjAwMjg5NDM3OjE3NjA1MzE2MDE6c3BfYXRmX25leHQ6MzAwNzY4ODk3OTM0NTMyOjowOjo&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_178_sspa%3Fdib%3DeyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ%26dib_tag%3Dse%26keywords%3DLenovo%2BLaptop%26qid%3D1760531601%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kiln6jeQRt&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 16"" (40.6cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 83BG000PIN","₹53,990",3.7 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-12450H-Backlit-83BG000PIN/dp/B0CFF42RJ6/ref=sr_1_179?dib=eyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531601&sr=8-179,https://m.media-amazon.com/images/I/61t+mAzr1VL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 3 Intel Celeron N4020 4th Gen 15.6"" (39.62cm) HD Thin & Light Laptop (8GB/256GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Platinum Grey/1.7Kg), 81WQ00MQIN","₹28,990",3.9 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WQ00MQIN/dp/B09YJ1Q16L/ref=sr_1_180?dib=eyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531601&sr=8-180,https://m.media-amazon.com/images/I/61INxQM8qtL._AC_UY218_.jpg
"Lenovo V15 Intel Core i3 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1Y Onsite + 1Y ADP/1.7 kg), 82TTA00UIH",Price not available,3.8 out of 5 stars,https://www.amazon.in/Lenovo-82TTA01UIH-Laptop-i3-1215U-Warranty/dp/B0C3Y7FSFC/ref=sr_1_181?dib=eyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531601&sr=8-181,https://m.media-amazon.com/images/I/51KY6aDRI3L._AC_UY218_.jpg
"Lenovo IdeaPad Slim 3 Ryzen 3 7320U 15.6"" (39.6cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD/Integrated AMD Radeon 610M Graphics/Windows 11/MS Office 2021/Grey/1.6Kg), 82XQ00H7IN","₹29,900",No rating,https://www.amazon.in/Lenovo-IdeaPad-Integrated-Graphics-82XQ00H7IN/dp/B0FBX4XX67/ref=sr_1_182?dib=eyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531601&sr=8-182,https://m.media-amazon.com/images/I/61khNUOxptL._AC_UY218_.jpg
"Lenovo V14 G3 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021","₹33,460",4.0 out of 5 stars,https://www.amazon.in/Lenovo-Intel-Core-12th-1215U/dp/B0DJCQ8D3J/ref=sr_1_183?dib=eyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531601&sr=8-183,https://m.media-amazon.com/images/I/51aoXk4rzXL._AC_UY218_.jpg
"Lenovo IdeaPad Flex 5 Ryzen 7 5700U 14"" (35.5cm) WUXGA+ IPS 2-in-1 Laptop (16GB/512GB SSD/Win 11/Office Home 2024/Backlit KB/Fingerprint/FHD Camera/Alexa/3 Month Game Pass/Grey/1.55Kg), 82R900HJIN","₹60,490",3.9 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-Backlit-Fingerprint-82R900ELIN/dp/B0CKWB92ST/ref=sr_1_184?dib=eyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531601&sr=8-184,https://m.media-amazon.com/images/I/71qqqN2FtiL._AC_UY218_.jpg
"Lenovo LOQ Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/100% sRGB/Office 21/1Yr ADP Free/Grey/2.4Kg), 83DV00BJIN","₹89,990",2.9 out of 5 stars,https://www.amazon.in/Lenovo-i7-13650HX-300Nits-Graphics-83DV00BJIN/dp/B0CX8RYYVR/ref=sr_1_185?dib=eyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531601&sr=8-185,https://m.media-amazon.com/images/I/817OmCfodvL._AC_UY218_.jpg
"Lenovo Yoga Slim 7, Intel Core Ultra 7 155H, 16GB RAM, 512GB SSD, WUXGA-OLED 14""(35.5cm), Windows 11, Office Home 2024, Grey, 1.39Kg, 83CV009XIN, 400Nits, 2Wx4 Speakers, 1Yr ADP Free, AI PC","₹86,990",3.5 out of 5 stars,https://www.amazon.in/Lenovo-Smartchoice-WUXGA-OLED-Speakers-83CV009XIN/dp/B0F8RB221J/ref=sr_1_186?dib=eyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531601&sr=8-186,https://m.media-amazon.com/images/I/71T7ZQKmmBL._AC_UY218_.jpg
"Lenovo ThinkBook 16 AMD Ryzen 7 7735HS (16GB RAM/512GB SSD/Windows 11 Home/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop/1Y Warranty/Aluminium Top/1.7kg, 21MWA0AUIN","₹47,990",3.4 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTQxNDg1NjAwMjg5NDM3OjE3NjA1MzE2MDE6c3BfbXRmOjMwMDc3MDI0OTUyMzQzMjo6MDo6&url=%2FLenovo-ThinkBook-Fingerprint-Aluminium-21MWA0AUIN%2Fdp%2FB0FD8TSZQC%2Fref%3Dsr_1_187_sspa%3Fdib%3DeyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ%26dib_tag%3Dse%26keywords%3DLenovo%2BLaptop%26qid%3D1760531601%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=Q0be5LPXrv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/51XpiWaeMQL._AC_UY218_.jpg
"Lenovo LOQ 2025 AMD Ryzen 7 250| NVIDIA RTX 5050 8GB (24GB RAM/1TB SSD/144Hz Refresh Rate/440 AI TOPS/15.6"" (39.6cm)/Windows 11/Office 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JG008NIN","₹1,11,990",No rating,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTQxNDg1NjAwMjg5NDM3OjE3NjA1MzE2MDE6c3BfbXRmOjMwMDcyMTA1Nzc1MDUzMjo6MDo6&url=%2FLenovo-NVIDIA-Refresh-Windows-83JG008NIN%2Fdp%2FB0FN4MKG81%2Fref%3Dsr_1_188_sspa%3Fdib%3DeyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ%26dib_tag%3Dse%26keywords%3DLenovo%2BLaptop%26qid%3D1760531601%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=Mx1fuXs49h&sp_cr=ZAZ,https://m.media-amazon.com/images/I/813jrBDb2DL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 14"" (35.56cm) FHD Thin & Light Laptop (8GB/256GB SDD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Platinum Grey/1.5Kg), 81X700CWIN","₹36,990",4.2 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81X700CWIN/dp/B09MM5TSJ7/ref=sr_1_189?dib=eyJ2IjoiMSJ9.brJUlUvwgi49kxey2pUoAx7CZZMAwqMjDMLDVBavx7CNxSZRBJ6Jq2ShvQdeRgfW5e9TOjseppeVrUpCmZuwREBl8myxy92O9LiWXV7T3HdIvawDiiHAMxpqOA8q9LxS1XeopHL4pq8I14qGaBwrimL8l7YFrTjl9rk_GLrZYaH_VE6fGbeFcmXtOmkwWIkJmsV8JrjYsaqnN6Ls7MerEthu_qsFhTsSvIIWOY_0x7E.o-gdyvsvBE8-ri__6PpnwwHNLviZBhjWUf4YlLdpxLQ&dib_tag=se&keywords=Lenovo+Laptop&qid=1760531601&sr=8-189,https://m.media-amazon.com/images/I/61s7sJEpsVL._AC_UY218_.jpg
